link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,places,location,transportation,description
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404588,2285000,3,2,70,Inmobiliaria Bogotá S.A.S,"(4.642557459842806, -74.14494752883911)","['Canchas Deportivas', 'Restaurantes', 'Salón Comunal', 'Ascensor', 'Calentador', 'Portería / Vigilancia', 'Alcantarillado', 'Baño Auxiliar', 'Sauna / Turco / Jacuzzi', 'Piso de alta resistencia', 'Balcón', 'Portería / Recepción']",2025-05-17,3,1,-1,9,15,"['Mercado Zapatoca Castilla', 'Parque de Valladolid', 'La Cabaña de Álvaro', 'Polideportivo Castilla', 'Coliseo Deportivo Castilla', 'Mercado Zapatoca Senderos de Castilla', 'Panadería Kuty', 'Septimo cielo', ""Domino's Pizza Castilla"", 'ASGARD BURGUER CASTILLA', 'KFC Castilla', 'Parque Condados De Castilla', 'La Poche Pescadería', 'Tiendas D1 Monterrey', 'Restaurante Saira', 'Humedal El Burro', 'Mi Leña (Leños & Palos) - Castilla', 'Parrilla Gourmet Restaurant', 'Tiendas Ara Valladolid', 'Oxxo Paseo Sevilla']","['Bogotá', 'Kennedy']",[],"El apartamento presenta una distribución abierta con acabados modernos y materiales en buen estado. La cocina, funcional y compacta, cuenta con encimeras de granito y muebles en tonos marrón oscuro. La iluminación natural es abundante gracias a grandes ventanas que ofrecen vistas a un entorno urbano, con presencia de áreas verdes. Las paredes están pintadas de blanco y los pisos son de laminado de madera clara. El estado general es bueno y no presenta signos de desgaste. El baño tiene azulejos claros y grifería moderna, complementando el estilo contemporáneo del espacio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404078,2400000,2,2,49,Century 21 Habitat,"(4.707144045990805, -74.03130769729614)","['Sobre vía secundaria', 'Escalera de Emergencia', 'Supermercados / C.Comerciales', 'Servicios Públicos', 'En conjunto cerrado', 'Colegios / Universidades', 'Vigilancia privada 24*7', 'Trans. Público cercano', 'Calentador', 'Circuito cerrado de TV', 'En zona residencial', 'Parques cercanos']",2025-05-17,5,1,2,31,100,"['Éxito Wow Country', 'Parque El Country', 'BrewPub Rooftop', 'Jumbo Altos del Country', 'Restaurante Juliana', 'Da Quei Matti Usaquén', ""Pan Pa' Ya! • Bella Suiza"", 'Calle 134. - Av. 9a. éxito C.', 'Burger Town calle 134', 'Burger Music 126', 'Parque Bella Suiza', 'restaurante Chez Jack', ""Domino's Pizza Santa Ana"", 'Parque Metropolitano Polo Country Club', 'Parque Lisboa', 'El Corral Texaco 123', 'Tienda D1 Río Callejas', ""Pan Pa' Ya! El Bosque"", 'El Viejo Bandoneon, Parrilla Argentina', 'La Hamburguesería Santa Bárbara']","['Usaquén', 'Bogotá']",['Calle 134. - Av. 9a. éxito C.'],"El apartamento tiene un estilo contemporáneo con acabados básicos, utilizando ladrillo expuesto y madera en el exterior, y pisos laminados y pintura blanca en el interior. Cuenta con buena iluminación natural gracias a ventanas medianas en áreas abiertas que integran sala y comedor. Su distribución es semiabierta, conectando una sala amplia con áreas privadas, mientras que la cocina, delimitada, se abre al comedor por un pasaplatos. Ofrece vista urbana, con jardines y árboles cercanos, creando un ambiente calmado. El estado general es bueno, con paredes y pisos limpios y bien conservados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404113,1600000,2,1,48,PORTADA INVERSIONES FONTIBON,"(4.6235225329245635, -74.13331747055054)","['Salón Comunal', 'Supermercados / C.Comerciales', 'En conjunto cerrado', 'Colegios / Universidades', 'Cocina Integral', 'Gimnasio', 'Zona Infantil', 'Balcón', 'Instalación de gas', 'Zona de lavandería', 'Zona Residencial', 'Portería / Recepción']",2025-05-17,3,1,-1,16,30,"['Estación Marsella', 'Parque La Igualdad', 'Sao Olimpica Plaza Las Américas', 'Restaurante Donde Manuel', 'La Birria Del Gordo Plaza delas Americas', 'Av Américas -Av. Boyacá', ""Domino's Pizza Mundo Aventura"", 'Mr Dog Americas', 'Oxxo Hipotecho', 'Oxxo Américas Occidental', 'La barca del sabor - Sede Kennedy Mandalay', 'Parque Los Fundadores', 'Tienda Ara Arboleda San Gabriel', ""McDonald's"", 'Rogelio Redtacos', 'TIENDAS D1 Nueva marsella', 'Parque Floresta Sur', 'Asadero La Gran Cabaña', 'Tiendas D1 providencia', 'Leños & Carbón Plaza de las Américas']","['Bogotá', 'Kennedy', 'Antonio Nariño', 'Cundinamarca', 'Santa Fé']","['Estación Marsella', 'Av Américas -Av. Boyacá']","Este apartamento cuenta con acabados sencillos y materiales básicos, destacando techos de madera y pisos de cerámica. La iluminación natural es moderada, gracias a ventanas estándar que distribuyen luz en todo el espacio. La distribución es semiabierta, conectando sala de estar y un área de recepción, mientras que la cocina, de diseño utilitario, está separada. Las vistas son de un entorno urbano, limitadas por edificaciones cercanas. Su estado general es habitable, con algunos signos de desgaste en pisos y paredes, pero en limpieza adecuada. No presenta decoraciones significativas ni elementos estructurales destacados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404101,1100000,2,1,35,Inmobiliaria Ruben Quiroga,"(4.591161984550247, -74.1079330444336)",[],2025-05-17,3,0,-1,0,1,"['Cafam Centenario', 'Éxito Restrepo', 'Restaurante el universo del principito', 'Éxito Centenario', 'Parque La Fragua', 'La Salchipapería D.C.', 'Little Caesars Pizza Restrepo', 'Parque La Valvanera', 'Hornitos Restrepo', 'Parque Olaya', 'SALCHIMONSTER CIUDAD MONTES - SALCHIPAPERIA', 'Parque de La Fragua', 'El Corral El Restrepo', 'Frisby Restrepo', 'KFC Restrepo', 'Parque La Fragüita', ""Domino's Pizza Restrepo"", 'D1 La Fragüita', 'El Gordo Lechona Tolimense', 'Kokoriko Restrepo']","['Bogotá', 'Puente Aranda', 'Antonio Nariño', 'Cundinamarca']",[],"El apartamento cuenta con un diseño moderno y acabados sencillos, con cerámica en el piso y azulejos en baño y cocina. La iluminación natural es adecuada gracias a amplias ventanas que permiten luz solar directa, y su distribución es abierta en la zona social, integrando sala, comedor y cocina semiabierta. Las habitaciones tienen acceso independiente y aprovechan eficientemente el espacio con closets empotrados. Desde las ventanas se observa una vista urbana. El estado general es bien cuidado, con paredes y pisos en buen estado, limpio y sin desgaste evidente."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404352,4700000,3,3,120,PORTADA INVERSIONES FONTIBON,"(4.656908172075154, -74.12887573242188)","['Canchas Deportivas', 'Salón Comunal', 'Piscina', 'Salón de Juegos', 'Citófono', 'Ascensor', 'Calentador', 'Sauna / Turco / Jacuzzi', 'Baño Auxiliar', 'Balcón', 'Portería / Recepción', 'Parques cercanos']",2025-05-17,4,2,-1,1,8,"['Hayuelos Centro Comercial', 'Jumbo Hayuelos', 'Hornitos La Felicidad', 'Éxito La Felicidad', ""McDonald's"", 'Parque Bosque de Hayuelos', 'Primitivos, Restaurante, Juegos, Bar', 'Avícola Miluc', 'Da Quei Matti Hayuelos', 'Kr 80ABIS - Cl 22D', 'Dos Banderas', 'OXXO Modelia Occidental', 'Primer sitio', 'MISHIKGA', 'El Corral Hayuelos', 'MISHI MISHI', ""Domino's Pizza Hayuelos"", 'AV. Boyacá - CL 13', 'Crepes & Waffles Centro Comercial Multiplaza', 'AV. Centenario - KR 78G']","['Fontibón', 'Bogotá', 'Cundinamarca', 'Colombia']","['Kr 80ABIS - Cl 22D', 'AV. Boyacá - CL 13', 'AV. Centenario - KR 78G']","El apartamento destaca por su estilo arquitectónico moderno y acabados limpios. Cuenta con iluminación abundante gracias a grandes ventanas, y su distribución es abierta en sala y comedor, con una cocina semi-abierta que permite una buena conexión. Los dormitorios están separados para mayor privacidad. Ofrece una vista urbana despejada desde las ventanas principales. El estado general es bien cuidado, no presenta desgaste en paredes, techos ni suelos. Los materiales incluyen pisos de madera pulida y cerámica en cocina y baños, complementados con una decoración sencilla pero moderna que crea un ambiente acogedor."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404523,2330000,3,2,66,RE Inmobiliaria SAS,"(4.633981112387558, -74.12572145462036)","['Sobre vía secundaria', 'Restaurantes', 'Cancha de Squash', 'Salón Comunal', 'Servicios Públicos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Ascensor', 'Cerca centro comercial', 'Baño Auxiliar', 'Closet', 'Bombas de gasolina']",2025-05-17,3,1,-1,9,15,"['Centro Comercial Outlet Factory', 'Éxito Americas', 'Estacion Pradera de Transmilenio', 'Estación Marsella', 'Parque La Igualdad', 'Cancha sinteticas Marsella', 'AK 68 - AV. Américas', 'Mercolanta Montevideo', 'Empanadas del Punto', 'Domino’s Pizza Pradera', 'MER-CAST “Unimercas”', 'Campos Recreo Deportivos Marsella', 'Tienda D1 Marsella', 'La Esquina de la Empanada', 'Tienda D1 La Pradera', 'Parque Público Ciudad Alsacia', 'Parque de Marsella', 'El Gran Caldas Arroz Paisa - Marsella', 'Restaurante Capettos', 'AV. Américas - KR 69C']","['Bogotá', 'Kennedy', 'Puente Aranda', 'Marsella']","['Estacion Pradera de Transmilenio', 'Estación Marsella', 'AK 68 - AV. Américas', 'AV. Américas - KR 69C']","Este apartamento contemporáneo cuenta con acabados modernos y materiales de calidad como madera y granito. Ofrece iluminación natural adecuada gracias a sus ventanas de tamaño mediano. Presenta una distribución abierta en las áreas comunes, mientras que las habitaciones están separadas. Las ventanas proporcionan vista urbana, complementada con elementos de entorno natural. El estado general del inmueble es bueno, con acabados en paredes y techos bien conservados. Además, dispone de instalaciones recreativas como gimnasios y áreas de juegos en las zonas comunes del edificio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404768,1100000,2,1,44,Bienco S.A,"(4.682657448691925, -74.15601968765259)","['Trans. Público cercano', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Zona Residencial']",2025-05-17,3,0,-1,1,8,"['Metro Fontibón', 'Metro Fontibón', 'Piqueteadero Guadalajara', 'Merqueo Fontibón', 'HIPERMERCADOS EDEN SAS', 'Parque la aldea', 'Oxxo Zona Franca', 'D1 Mercado', 'Ara Villa Carmenza', 'Pelanga La Variante Fontibon', 'Parque Montecarlo', 'Coarali', 'PARQUE BATAVIA', 'Alimentador La Estancia Parada 12 Transmilenio', 'Mercado Super Exito | Aliado Red Contigo', 'Restaurante Yeng Sing', 'Parque de bohios', 'Cl 17 - AK 116', 'Supermercado Distrimax', 'Fontibón parque central']","['Fontibón', 'Bogotá']","['Alimentador La Estancia Parada 12 Transmilenio', 'Cl 17 - AK 116']","El apartamento presenta un estilo arquitectónico contemporáneo con acabados modernos y materiales de cerámica en el piso. Tiene buena iluminación natural gracias a las ventanas de tamaño medio, aunque con vista urbana limitada por edificios cercanos. La distribución es abierta en la zona social, mientras que las habitaciones son espacios cerrados bien definidos. Su estado general es bueno, con paredes y techos en buen estado. El mobiliario es mínimo, dejando apreciar el espacio disponible y sin elementos estructurales destacados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404828,2200000,2,2,60,Altruista Servicio Inmobiliario,"(4.7240596115473, -74.12497043609619)","['Ascensor', 'Calentador', 'Planta Eléctrica', 'Baño Auxiliar', 'Circuito cerrado de TV', 'Oficina de negocios', 'Chimenea', 'Patio', 'Balcón', 'Parqueadero Visitantes', 'Portería / Recepción', 'Parques cercanos']",2025-05-17,4,1,7,1,8,"['Éxito Occidente', 'Carulla Cortijo', 'Mercamio Bogotá', 'Parque Villas de Granada', 'Exito Villas de Granada', 'Surtiviveres De Occidente', 'Lasperras & compañia L.A', ""Domino's Pizza Gran Granada"", 'Asadero Campestre Los 3 Potrillos', 'Fruver de La 80', 'Buffalas Ciudadela', 'Cooratiendas Alameda', 'Boru Food Y Sushi - Sede Villas de Granada', 'La Pizza No 1', 'HOGWARTS BURGER', 'The lion´s burger', 'Parque PTAR Salitre', 'CL 80 - KR 119 Puente de Guadua', 'Old Juan 58 Hamburguesería artesanal', 'Arepitas All Day']","['Bogotá', 'Engativá', 'Cundinamarca']",['CL 80 - KR 119 Puente de Guadua'],"El apartamento de estilo arquitectónico moderno cuenta con acabados y mobiliario en tonos neutros, principalmente blanco y negro. Los materiales incluyen madera en gabinetes y encimeras, y suelos laminados en buen estado. La iluminación natural es abundante gracias a amplias ventanas. La distribución es abierta, integrando la cocina al área social y separando las habitaciones. Ofrece vista urbana con edificios y áreas verdes a la vista. Su estado general es habitable y limpio, sin problemas significativos en paredes y techos. Las áreas comunes del edificio son espaciosas y bien mantenidas, con servicios de calidad como gimnasio y zonas de juegos."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404817,1450000,2,1,34,Bienco S.A,"(4.7479459964978625, -74.02602910995483)","['Trans. Público cercano', 'Ascensor', 'Cocina Integral', 'Zona de BBQ', 'Gimnasio', 'Instalación de gas', 'Zona Residencial']",2025-05-17,3,0,14,0,1,"['PriceSmart', 'la suiza parrilla', 'Surtimayorista San Cristóbal', 'D1 - Santa Teresa', 'Av. 9a - Calle 170', 'Ara San Cristobal Norte', 'Frutos Del Mar pescaderia y cevicheria', 'Parque El Redil', ""Domino's Pizza Redil"", 'Metropan Pastelería | Calle 165', 'Plaza de Mercado Codabas', 'SUPERMERCADO COMUNAL SANTA TERESA', 'Leche y Miel Panadería y Pastelería', 'IL CIELO PIZZERIA DOMICILIOS', 'Alimentador San Cristóbal Parada 4 Transmilenio', 'La Italiana', 'Gabylean Food Wok', 'Santisimo Carbon', 'Supermercado BUEN DIA(Cra. 8h #165-34)', 'Parque hará hugo']","['Usaquén', 'Bogotá', 'Cundinamarca', 'San cristobal']","['Av. 9a - Calle 170', 'Alimentador San Cristóbal Parada 4 Transmilenio']","El apartamento destaca por su estilo arquitectónico moderno y acabados lujosos, con suelos de madera clara y baldosas en áreas comunes. Ofrece iluminación abundante gracias a grandes ventanales que brindan vistas hacia un entorno urbano y natural. La distribución es abierta en las áreas sociales, mientras que las habitaciones tienen separación clara. Tanto la cocina como el baño son funcionales y bien distribuidos. El estado general es nuevo, con paredes, pisos y techos en excelente estado. Las áreas comunes están bien equipadas, reflejando un enfoque moderno y funcional en el diseño del edificio."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404863,1480000,2,1,42,Bienco S.A,"(4.611887449217502, -74.09160375595093)","['Vista panorámica', 'Sobre vía principal', 'Trans. Público cercano', 'Ascensor', 'Calentador', 'Cerca centro comercial', 'Closet', 'Zona de BBQ', 'Gimnasio', 'Zona Infantil', 'Balcón', 'Zona Comercial']",2025-05-17,3,0,9,1,8,"['Plaza de Mercado Paloquemao', 'Alkosto Carrera 30', 'Jumbo Carrera 30', 'Guatoque Veraguas', 'Fonda Los Potrillos', 'Centro Comercial Ferrocarril Plaza', 'El Viejo Rancho Tolimense', 'Picolina', 'Éxito Mallplaza NQS', 'Parque Distrital Barrio Ricaurte', 'C.C. Calima', 'Fonda 3 caballos', 'Parque Pensilvania', 'Oxxo | Paloquemao', 'Almacén Olímpica', 'Canchas Sintéticas Santiago Bernabéu', 'Tiendas Ara Ricaurte', 'Harinera Indupán S.A.S.', 'Vencedor El Pollo Colombiano Bogotá', ""McDonald's""]","['Los Mártires', 'Puente Aranda', 'Bogotá', 'Cundinamarca']","['Guatoque Veraguas', 'C.C. Calima']","Este apartamento contemporáneo cuenta con acabados modernos y una cocina de diseño abierto, con gabinetes de madera clara y superficies en tonos neutros. La iluminación es abundante gracias a grandes ventanales que ofrecen vista urbana y montañosa. Las habitaciones son compactas con armarios empotrados, y el baño tiene un estilo minimalista en tonos grises y blancos. El espacio exterior en la azotea incluye una cancha y zona de estar, con vistas panorámicas. El edificio está bien cuidado y dispone de instalaciones como lavandería comunitaria y lobby con recepción, priorizando la comodidad de los residentes."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404862,1250000,2,1,38,Bienco S.A,"(4.620806271270773, -74.11282539367676)","['Salón Comunal', 'Vista panorámica', 'Piso en Madera', 'Citófono', 'Ascensor', 'Trans. Público cercano', 'Calentador', 'Cerca centro comercial', 'Cocina Integral', 'Sauna / Turco / Jacuzzi', 'Gimnasio', 'Piso en Baldosa / Mármol']",2025-05-17,3,0,-1,1,8,"['Hornitos Galán', 'Parque Champions', 'Mercado Zapatoca Primavera', 'AV. Américas - KR 53A', 'Don Pascual Gallina Dorada a la Brasa', 'Albondigas el Paisa', 'ASADERO LOS TRONQUITOS', 'Tv 42 - Cl 5B', 'Primavera Occidental', 'Asadero Restaurante Los Torres - Horno Y Parrilla', 'Ara Trinidad - Puente Aranda', 'Distrito Grafiti', 'Kabro Loco', 'Ara Franquicia Galan', 'Parque Público La Francia', 'Parque Público Urbanizacion Gorgonzola', 'Rembrandt Bar', 'Varcino', 'D1 PRIMAVERA']","['Puente Aranda', 'Bogotá', 'Cundinamarca']","['AV. Américas - KR 53A', 'Tv 42 - Cl 5B', 'Distrito Grafiti', 'Distrito Grafiti']","Apartamento moderno y minimalista con acabados en cerámica marmoleada y paredes pintadas de blanco, ofreciendo un aspecto limpio. La cocina tiene mobiliario sencillo de madera oscura y encimera básica. Dispone de buena iluminación natural gracias a ventanas medianas y presenta una distribución semi-abierta, conectando visualmente la cocina con el área de estar, mientras los dormitorios están separados por paredes. Las vistas son hacia un entorno urbano denso con edificios cercanos. El estado general es bien cuidado, sin desgaste visible en paredes, pisos o techos. La decoración es escasa y sin elementos estructurales destacados."
https://www.fincaraiz.com.co/apartamento-en-arriendo/192404916,2426000,1,1,55,Houm,"(4.6426857834525315, -74.06518936157227)","['Supermercados / C.Comerciales', 'Salón de Juegos', 'Acceso Pavimentado', 'Servicios Públicos', 'Cochera', 'Colegios / Universidades', 'Trans. Público cercano', 'Ascensor', 'Alcantarillado', 'Cocina Integral', 'Zona de BBQ', 'Sensor de movimiento']",2025-05-17,3,1,11,16,30,"['Parque de los Hippies', 'Club THEATRON', 'Éxito Chapinero', 'Parque de Lourdes', 'Carulla Calle 63', 'Plaza de Lourdes', 'Estacion Calle 63 Transmilenio', 'Pecas y Fresas Pastelería Artesanal', 'La Pinta de Bogotá', 'Mistral', 'Restaurante Doña Elvira', 'Insurgentes - Taco Bar', 'El Mono Bandido Chapinero', 'Mesa Franca', ""McDonald's"", 'OBSERVATORIO DISTRITAL DEL EXILIO MUSICAL O.D.E.M', 'Mini Mal', 'Hornitos Calle 51', 'Restaurante Salvo Patria', 'Restaurante Río']","['Bogotá', 'Chapinero', 'Teusaquillo', 'Cundinamarca', 'alto']",['Estacion Calle 63 Transmilenio'],"Este apartamento de estilo moderno cuenta con acabados contemporáneos y una distribución abierta en la sala de estar, con habitaciones separadas. Ofrece iluminación abundante gracias a sus grandes ventanas que brindan vistas urbanas y algunas áreas verdes. La cocina está equipada con materiales de granito y muebles en melamina blanca. El estado general es bien cuidado, con paredes y techos en buen estado, reflejando un estilo minimalista. El entorno es urbano, con edificios cercanos y un paisaje montañoso visible en la distancia."
