link,price,bedrooms,bathrooms,area,agency,coordinates,facilities,upload_date,stratum,parking_lots,floor,construction_age_min,construction_age_max,description,places,location,transportation
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401700,1457400,2,1,37,UNIPROYECTOS S.A.S,"(4.646770739495107, -74.13840293884277)","['Área Urbana', 'Salón Comunal', 'Citófono', 'Trans. Público cercano', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Zona Infantil', 'Piso en Baldosa / Mármol', 'Zona Residencial']",2025-05-16,2,0,3,16,30,"El apartamento cuenta con un estilo contemporáneo y acabados básicos, con pisos de cerámica y paredes pintadas en blanco que facilitan el mantenimiento. La iluminación natural es adecuada, gracias a ventanas medianas que distribuyen la luz uniformemente. La distribución es práctica, con áreas definidas y la cocina conectada al área de lavandería. Ofrece vista cerrada hacia otros edificios en un entorno urbano. Su estado general es bueno, con pisos y paredes en buen estado. Además, el complejo cuenta con áreas comunes bien mantenidas, como un parque infantil y zonas verdes, que brindan valor de comunidad y esparcimiento.","['Mercado Zapatoca Castilla', 'Parque de Valladolid', 'Polideportivo Castilla', 'MilkShake', 'Coliseo Deportivo Castilla', 'Parque Villa Alsacia', 'Panadería Kuty', 'Cali Vea - Castilla', 'Avícola Miluc', 'AV. C. de Cali - CL 13A', 'ASGARD BURGUER CASTILLA', 'KFC Castilla', 'Tiendas D1 Monterrey', 'Restaurante Saira', 'Tiendas D1 - Villa Alsacia', 'Tiendas Ara Valladolid', 'El Castillo Del Pan', 'Ara Bavaria', 'Tiendas Ara Alsacia Av Guayacanes', 'Parque Santa Catalina']","['Bogotá', 'Kennedy']",['AV. C. de Cali - CL 13A']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401712,2260000,1,1,24,Coninsa SAS,"(4.657870578971852, -74.05958890914917)",[],2025-05-16,4,0,-1,-1,-1,"El apartamento tiene un estilo moderno con acabados mínimos y materiales contemporáneos, como madera clara en la cocina. Disfruta de iluminación abundante gracias a grandes ventanales que permiten una buena entrada de luz. Su distribución es de planta abierta, integrando la cocina con la habitación sin divisiones entre espacios. Desde las ventanas se observa una vista urbana con vegetación. El estado general del apartamento es bien cuidado, con paredes y techos en buen estado, y su decoración es sobria y funcional.","['Parque de Lourdes', 'Coctel Del Mar', 'Masa 70 | restaurante', 'Harry Sasson', 'Carulla Quinta Camacho', 'Attic & Keller', 'Chichería Demente', 'Carulla Rosales', 'Bicono Zona G', 'WOK Calle 69', 'Crepes & Waffles Calle 73', 'Al Agua Patos', 'Ajisen Ramen', 'Artesano Rosales by Crepes & Waffles', 'Santa Juana Gastrobar', 'Casa Café Cultor', 'Tremé', 'La Salchipapería DC Chapinero', 'La Marimonda Del Mono Chapinero', 'El Mexican Calle 80']","['Barrios Unidos', 'Chapinero']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401695,1500000,2,1,46,Inmobiliaria Bogotá S.A.S,"(4.703380223212094, -74.09220457077026)","['Restaurantes', 'Salón Comunal', 'Seguridad', 'Cerca a sector comercial', 'Ascensor', 'Calentador', 'Cerca centro comercial', 'Alcantarillado', 'Baño Auxiliar', 'Portería / Vigilancia', 'Piso de alta resistencia', 'Portería / Recepción']",2025-05-16,3,0,-1,0,1,"El apartamento tiene un diseño moderno con acabados contemporáneos y materiales de madera clara en la cocina. La iluminación natural es abundante gracias a amplias ventanas que ofrecen vistas de un entorno natural y urbano. La distribución es abierta, integrando la cocina con el área social, mientras que las habitaciones se conectan a través de un pasillo. El baño es funcional, con ducha cerrada. Su estado general es limpio, con paredes, pisos y techos en buen estado. Las áreas están despejadas, listas para personalizar.","['Makro Av Boyacá', 'Pescaderia El Velero', 'Humedal Santa María del Lago', 'MAKRO SUPERMAYORISTA S.A - AV. BOYACÁ', 'AV. Boyacá - AC 80', 'Tiendas Ara Minuto De Dios', 'La Serena', 'Arepas El Carriel', 'Estoy Dónde Elsa', 'Parque Barrio La Granja', 'IL NONNO Trattoria de Barrio', 'Tiendas Ara La Granja', 'El Rincón Guavateño', 'Granja - Carrera 77', 'Plaza de Banderas Minuto de Dios', ""La Casa D'Los Chorizos"", 'Cancha Tisquesusa La Española', 'Avenida Cali', 'Granja - Carrera 77', 'Parque Los Lagartos']","['Bogotá', 'Engativá', 'Cundinamarca', 'Zona 3', 'Suba']","['AV. Boyacá - AC 80', 'Granja - Carrera 77', 'Avenida Cali', 'Granja - Carrera 77']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192401776,1600000,2,1,36,Servicios Inmobiliarios Roa,"(4.740760921831854, -74.0693736076355)",[],2025-05-16,3,0,6,-1,-1,"El apartamento cuenta con acabados modernos en tonos neutros y materiales de madera clara y negra. Los pisos de porcelanato imitan madera, brindando una apariencia elegante. Tiene iluminación abundante gracias a grandes ventanas, especialmente en áreas comunes, y presenta una distribución abierta y funcional con cocina y sala de estar conectadas. Desde las ventanas se aprecia una vista urbana. El estado general del apartamento es nuevo y bien cuidado, con paredes y techos en buen estado. La decoración es mínima, destacándose elementos prácticos como estanterías abiertas.","['Éxito Wow Colina', 'Hornitos Colina', 'Carulla Rincon De La Colina', 'Parque de las Cometas', 'LA COLINA - Hotel Cottage', 'Tiendas D1 - Colina Multidrive', 'Parque Casa Blanca', 'Altos De San Antonio Conjunto Residencial', 'Frisby SA', 'Crepes & Waffles Centro Comercial Parque La Colina', 'Almacén Éxito Colina Zona de Carga', 'Parqueadero Éxito', 'Wok Parque La Colina', 'Parque Gratamira Campestre', 'Victoria Pizza y Trattoria', 'Dos del Alma Taquería - WeWork Colina', 'Leños & Carbón Parque Colina', 'Parque Zonal Casablanca Norte', 'AV. Boyacá - CL 152B', 'Gordo Brooklyn Restaurant Bar']","['Suba', 'Bogotá', 'Cundinamarca', 'Colombia']",['AV. Boyacá - CL 152B']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399986,900000,2,1,38,Inmobiliaria TuCasa.com,"(4.709838588431009, -74.12110805511475)","['Sobre vía secundaria', 'Servicios Públicos', 'Cerca a sector comercial', 'Baño Independiente', 'Cerca centro comercial', 'Alcantarillado', 'Baño Auxiliar', 'Piso de alta resistencia', 'Piso en Baldosa / Mármol', 'Instalación de gas', 'Bombas de gasolina', 'Parques cercanos']",2025-05-16,3,0,-1,9,15,"El apartamento presenta una distribución compartimentada con acabados sencillos, utilizando materiales cerámicos en el piso y paredes. La cocina cuenta con mobiliario básico en madera y ofrece funcionalidad moderna. Dispone de iluminación moderada a través de ventanas medianas que iluminan adecuadamente los espacios contiguos. Las vistas son cerradas, mostrando un entorno urbano en una calle estrecha. En cuanto al estado general, está bien cuidado, con paredes y techos en buen estado. La decoración es mínima, con detalles destacados en los acabados de la cocina y puertas metálicas.","['Parque Villas de Granada', 'Parque El Carmelo', 'Mercado Zapatoca Garcés Navas', 'Perro Mono Garces Navas', 'Casa Cancelado', 'CaliVea - Garcés Navas', 'SAO Súper Almacén Olímpica - Portal 80', 'El Rey del Pollo', 'Lasperras & compañia L.A', 'Tienda D1 Mortiño', 'Oxxo Garces Navas', 'LA BENDICIÓN DE LA PAPA SALCHIPAPERIA', 'La Lunería', 'Oxxo Diverplaza', 'Springfield', 'Parque Villas El Madrigal', 'OXXO Plazuelas del Virrey', 'Boru Food Y Sushi - Sede Villas de Granada', 'Supermercado Colsubsidio Tierra Grata', 'Autoservicio El Pedregal Cooratiendas']","['Engativá', 'Zona 1']",['Casa Cancelado']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192399858,1897000,2,2,44,Inmobiliaria Ospina,"(4.6689702432515, -74.13784503936768)","['Salón Comunal', 'Trans. Público cercano', 'Ascensor', 'Cerca centro comercial', 'Cocina Integral', 'Closet', 'Tanques de Agua', 'Zona Infantil', 'Balcón', 'Instalación de gas', 'Zona Residencial']",2025-05-16,3,1,3,9,15,"El apartamento cuenta con acabados modernos en la cocina y baño, destacando superficies de granito. Su mobiliario minimalista se combina con una iluminación abundante gracias a las grandes ventanas, lo que aporta luminosidad y ventilación. La distribución es abierta, con una cocina integrada a la sala, mientras que las habitaciones son más cerradas. Desde las ventanas se aprecia una vista urbana con vegetación moderada. El estado general del apartamento es bueno, con paredes, pisos y techos en correcto estado, aunque carece de elementos decorativos destacados.","['Parque Principal de Fontibón', 'Jumbo Hayuelos', 'Parque Fontibón', ""McDonald's"", 'La Ventanita', 'fontibon centro a', 'Da Quei Matti Hayuelos', 'Villemar', 'Parque Villemar', ""Domino's Pizza Fontibón"", 'KFC Fontibón Centro', 'Tienda Ara Fontibón Colores', 'Hotel cosmos 100', 'Parque Mascotas', 'La Gran Parrilla Santandereana H&S \u200d', 'Punta Camaron Restaurante', 'OXXO MAR', 'El Corral Hayuelos', 'AV. Centenario - KR 87', 'El Corral Fontibón']","['ZONA 5', 'Bogotá', 'Fontibón', 'Cundinamarca']",['AV. Centenario - KR 87']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400560,1100000,2,1,40,Inmobiliaria Bogotá S.A.S,"(4.597942208114405, -74.16016101837158)","['Canchas Deportivas', 'Servicios independientes', 'Salón Comunal', 'Sobre vía secundaria', 'Supermercados / C.Comerciales', 'Shut de basura', 'Sobre vía principal', 'Colegios / Universidades', 'Baño Auxiliar', 'Closet', 'Balcón', 'Bombas de gasolina']",2025-05-16,3,0,-1,1,8,"El apartamento tiene un estilo contemporáneo con acabados modernos y está en buen estado. Presenta iluminación abundante gracias a sus grandes ventanas que permiten una distribución uniforme de la luz. La distribución es abierta en la cocina y sala de estar, mientras que los baños y habitaciones son áreas cerradas. Ofrece vistas hacia un entorno urbano, con edificios y algunas áreas verdes. Los materiales de la cocina son de cerámica y los muebles tienen un diseño moderno con líneas rectas. Las paredes y pisos están en buen estado, manteniendo una apariencia limpia y funcional.","['MAKRO SUPERMAYORISTA S.A - VILLA DEL RÍO', 'Tienda Jumbo Autopista Sur', 'El Corral Paseo Villa del Rio', 'La Villa del Pollo', 'Manolos Gourmet', 'Jumbo Autosur Cencosud', 'Tiendas ARA Villa del Río', 'Supermercado Mercadeo', 'Soberbio gastro bar', 'Perdomo', 'Supermercado Cooratiendas Cl58', 'El Corral Incocentro', 'OXXO Villa del Río', 'Parque Zonal Autopista Sur', 'Madelena', 'KFC Villa del Río', 'Jorgito Y Sus Amigos', 'Crepes & Waffles Paseo Villa del Río', 'Parque Villa del Río', 'Wok Garden Paseo Villa del Río']","['Cdad. Bolívar', 'Olarte', 'Bogotá', 'Bosa', 'Cundinamarca']",['Perdomo']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400607,1700000,2,2,43,Rentaespacio SAS,"(4.671386909896461, -74.13733005523682)","['Canchas Deportivas', 'Salón Comunal', 'Piscina', 'Piso en Baldosa / Mármol', 'Ascensor', 'Calentador', 'Vigilancia', 'Cocina Integral', 'Planta Eléctrica', 'Gimnasio', 'Circuito cerrado de TV', 'Portería / Recepción']",2025-05-16,3,0,18,0,1,"El apartamento está en un edificio moderno con acabados contemporáneos y diseño funcional. Cuenta con iluminación abundante gracias a grandes ventanales que ofrecen vista urbana. La distribución es abierta, con una cocina integrada a la sala, mientras que las habitaciones son más privadas. Los materiales de la cocina incluyen madera en los gabinetes y cerámica en el piso. El estado general es bueno, sin signos de desgaste, y las paredes y techos están en buen estado. El entorno exterior presenta áreas verdes dentro de un área urbanizada.","['Parque Principal de Fontibón', 'Parque Fontibón', 'Plaza de Mercado Fontibón', 'fontibon centro a', 'La Ventanita', 'Mercafam Fontibon', 'Villemar', ""Domino's Pizza Fontibón"", 'KFC Fontibón Centro', 'Parque Villemar', 'Hotel cosmos 100', 'Tienda Ara Fontibón Colores', 'Parque Mascotas', 'La Gran Parrilla Santandereana H&S \u200d', 'Punta Camaron Restaurante', 'El Surtidor Caviri y CIA S.A.S', 'OXXO MAR', 'El Corral Fontibón', 'Mercados Don Noe', 'The Good Place']","['ZONA 5', 'Fontibón', 'Bogotá']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400267,1100000,2,2,45,Metro Negocios Inmobiliarios,"(4.66813617052995, -74.04167175292969)","['Hall de Alcobas', 'Supermercados / C.Comerciales', 'Vivienda Bifamiliar', 'Colegios / Universidades', 'Citófono', 'Trans. Público cercano', 'Cocina Integral', 'Baño Auxiliar', 'Instalación de gas', 'Zona de lavandería', 'Zona Residencial', 'Parques cercanos']",2025-05-16,2,0,1,1,8,"El apartamento se caracteriza por un estilo moderno con acabados en tonos neutros y materiales como madera laminada. Posee grandes ventanas que brindan iluminación abundante y una distribución de planta abierta, donde la cocina y la sala están interconectadas y los dormitorios ofrecen privacidad. Se aprecia una vista urbana desde las habitaciones, y el estado general del inmueble es muy bueno, con paredes y techos en buen estado. La decoración es mínima y funcional, destacando armarios empotrados de diseño simple.","['Crepes & Waffles La Noventa', 'Cacio & Pepe', 'Le Grand Chico 92 Bogotá', 'Carulla El Retiro', 'B.O.G. Hotel', 'Tramonti Restaurante Pizzería', 'URO', 'Braun Cookies Chicó Cl. 92', 'Carulla SmartMarket', 'Restaurante Mirador La Paloma Bar.', 'Black Bear', 'Punto Baja', 'Osaki Calle 90', 'BACU Calle 90', 'Gamberro', 'Parque del Japón', 'Semolina 90', 'Flambée Bistró & Café', 'Adriano en Casa República', 'Alto de Patios']","['Bogotá', 'Chapinero', 'Cundinamarca']",[]
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400729,950000,2,1,54,Inmobiliaria TuCasa.com,"(4.711699099737498, -74.13089275360107)","['Sobre vía secundaria', 'Restaurantes', 'Supermercados / C.Comerciales', 'Ventilación Natural', 'Colegios / Universidades', 'Cerca a sector comercial', 'Cocina Integral', 'Baño Auxiliar', 'Closet', 'Comedor', 'Patio', 'Parques cercanos']",2025-05-16,2,0,-1,16,30,"El apartamento cuenta con un estilo sencillo y acabados modernos pero básicos, con materiales como cerámica y granito en la cocina. La iluminación natural es limitada, con ventanas medianas que ofrecen una vista urbana cerrada. Su distribución es compartimentada, con áreas claramente definidas. El estado general es habitable, con paredes y pisos en buen estado, aunque el techo del área de lavado presenta desgaste. El entorno es urbano, con poco espacio exterior, lo que contribuye a un diseño interior práctico y funcional.","['Parque La Riviera', 'Restaurante Jesiyes', 'CL 70A Bis A - KR 117A', 'Parque linterama', 'Tienda D1 Mortiño', 'Parque La Faena', 'Renzo Burguer FastFood', 'Parque Villa Teresita', 'Boru Food Y Sushi - Sede Villas de Granada', 'Piqueteadero La Sabrosura', 'Tiendas D1 villa Amalia', 'Parque Barrio La Perla', 'HOGWARTS BURGER', 'Parque La riviera', 'Restaurante Carne Brava', 'Parque Zonal Los Cerezos', 'Parque Bosques de Mariana II', 'Parque Granjas El Dorado', 'Old Juan 58 Hamburguesería artesanal', 'Parque Público Villa Amalia']","['Bogotá', 'Engativá', 'Villa Teresita', 'ZONA 2', 'ZONA 1', 'Cundinamarca']",['CL 70A Bis A - KR 117A']
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400757,900000,2,1,36,Inmobiliaria TuCasa.com,"(4.707871145772675, -74.13097858428955)","['Sobre vía secundaria', 'Supermercados / C.Comerciales', 'Servicios Públicos', 'Cerca a sector comercial', 'Cocina Integral', 'Baño Auxiliar', 'Comedor', 'Piso en Baldosa / Mármol', 'Cómodas vias de acceso']",2025-05-16,2,0,-1,9,15,"El apartamento cuenta con un estilo arquitectónico funcional y acabados sencillos, con cerámica en el piso y ladrillo expuesto en algunas zonas. Su distribución es compartimentada, con espacios cerrados como habitaciones, un baño y una zona de lavandería. La iluminación natural es moderada, con ventanas que limitan la entrada de luz. Ofrece una vista urbana, rodeado de edificios y con poco espacio verde visible. El estado general presenta signos de desgaste en paredes y techos, requiriendo mantenimiento. Carece de decoración notable y se enfoca en la funcionalidad básica del espacio.","['Parque La Riviera', 'Restaurante Jesiyes', 'Casa Cancelado', 'Tuyo Engativá Terminal de Transportes Urbano y Operativo', 'Parque linterama', 'Parque Villa Gladys', 'Tienda D1 Mortiño', 'Renzo Burguer FastFood', 'Parque Villa Teresita', 'OXXO Plazuelas del Virrey', 'Piqueteadero La Sabrosura', 'Tienda D1 San Antonio Engativá', 'Tiendas D1 villa Amalia', 'AC 63 - Kr 111C', 'Parque Barrio La Perla', 'Parque La riviera', 'AHORRAMÁS Somos la diferencia', 'Restaurante Carne Brava', 'Parque Bosques de Mariana II', 'Parque Zonal Los Cerezos']","['Bogotá', 'Engativá', 'Fontibón', 'ZONA 1', 'Cundinamarca']","['Casa Cancelado', 'Tuyo Engativá Terminal de Transportes Urbano y Operativo', 'AC 63 - Kr 111C']"
https://www.fincaraiz.com.co/apartamento-en-arriendo/192400944,1450000,2,2,60,Inmobiliaria Nieto Cortes y Asociados sas,"(4.631008239472641, -74.18827056884766)","['Salón Comunal', 'Piscina', 'Salón de Juegos', 'Piso en Madera', 'Citófono', 'Ascensor', 'Calentador', 'Barra estilo americano', 'Planta Eléctrica', 'Circuito cerrado de TV', 'Portería / Recepción', 'Alarma']",2025-05-16,3,1,-1,9,15,"Este apartamento presenta acabados modernos con baldosas en tonos neutros y carpintería oscura. Su diseño contemporáneo cuenta con una distribución cerrada, optimizada por una cocina abierta al área principal. La iluminación natural es moderada, aprovechando ventanas de tamaño mediano que permiten una distribución uniforme de luz. Ofrece vista urbana hacia edificios cercanos. El estado general es bueno, con paredes, pisos y techos en buen estado y poco desgaste visible, lo que sugiere un mantenimiento adecuado. Es un espacio sin decoraciones significativas, ideal para personalizar.","['Metro Bosa Atalayas', 'American Burger', 'Tiendas D1 Bosa Brasil', 'Porvenir', 'Metropol - Bosa Porvenir', 'Parque San Martín', 'Santiago de las Atalayas', 'Parque Metropolitano El Porvenir Manzana I', 'chicala', 'Parque Holanda', 'Tiendas Ara Bosa Porvenir', 'Supermercados Líder', 'Tiendas Ara Bosa Brasilia', 'Parque Público Miami', 'Asadero Piqueteadero El Aguila', 'Tiendas Ara Bosa Danubio', 'Parque Urbanización Chicalá', 'Parque El Regalo, Bogotá', 'Supermercado Mercacentro Bosa Brasil', 'Parque Brasil II Sector']","['Bosa', 'Bogotá']",[]
